TRP: L, Date: 2022-12-26, Callsign: R4WK, Grid locator: LO67jg, Coord: (57.25, 52.75)
TRP: L, Date: 2022-12-26, Callsign: JK1VOC, Grid locator: PM95vq, Coord: (35.67, 139.75)
TRP: L, Date: 2022-12-25, Callsign: EA1GGX, Grid locator: IN72fn, Coord: (42.54, -5.58)
TRP: L, Date: 2022-12-24, Callsign: PA3EKG, Grid locator: JO22kj, Coord: (52.38, 4.83)
TRP: L, Date: 2022-12-24, Callsign: ON7FL, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: L, Date: 2022-12-24, Callsign: DC0OA, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: L, Date: 2022-12-24, Callsign: AB5BR, Grid locator: EM11vw, Coord: (31.92, -96.25)
TRP: L, Date: 2022-12-23, Callsign: RA9CAD, Grid locator: NO66ma, Coord: (56.0, 93.0)
TRP: L, Date: 2022-12-22, Callsign: IQ5MS, Grid locator: DK89xk, Coord: (19.42, -102.08)
TRP: L, Date: 2022-12-22, Callsign: IV3JR, Grid locator: JN66ob, Coord: (46.04, 13.17)
TRP: L, Date: 2022-12-22, Callsign: JI2HVL, Grid locator: PM85ke, Coord: (35.17, 136.83)
TRP: L, Date: 2022-12-22, Callsign: OK1UM, Grid locator: JO60xd, Coord: (50.12, 13.92)
TRP: L, Date: 2022-12-21, Callsign: PA0JT, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: L, Date: 2022-12-20, Callsign: IZ6GZM, Grid locator: JN63aa, Coord: (43.0, 12.0)
TRP: L, Date: 2022-12-20, Callsign: VU2AAP, Grid locator: ML88op, Coord: (28.62, 77.17)
TRP: L, Date: 2022-12-20, Callsign: PA2DX, Grid locator: JO22kj, Coord: (52.38, 4.83)
TRP: L, Date: 2022-12-20, Callsign: M0SKM, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-12-20, Callsign: G4AAK, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-12-19, Callsign: IW3FNV, Grid locator: JN55ma, Coord: (45.0, 11.0)
TRP: L, Date: 2022-12-18, Callsign: R4WR, Grid locator: LO67jg, Coord: (57.25, 52.75)
TRP: L, Date: 2022-12-18, Callsign: ON4PLX, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: L, Date: 2022-12-18, Callsign: IW7EGI, Grid locator: JN80no, Coord: (40.58, 17.08)
TRP: L, Date: 2022-12-17, Callsign: JM2FCJ, Grid locator: PM95vq, Coord: (35.67, 139.75)
TRP: L, Date: 2022-12-16, Callsign: F4FCH, Grid locator: JN16du, Coord: (46.83, 2.25)
TRP: L, Date: 2022-12-16, Callsign: VR2WTM, Grid locator: OL72ch, Coord: (22.29, 114.17)
TRP: L, Date: 2022-12-16, Callsign: F5CAV, Grid locator: JN18eu, Coord: (48.83, 2.33)
TRP: L, Date: 2022-12-16, Callsign: N1AME, Grid locator: EM15hl, Coord: (35.46, -97.42)
TRP: L, Date: 2022-12-16, Callsign: G3HUA, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-12-14, Callsign: DL6GBM, Grid locator: JO62rm, Coord: (52.5, 13.42)
TRP: L, Date: 2022-12-13, Callsign: JA1IAS, Grid locator: PM95vq, Coord: (35.67, 139.75)
TRP: L, Date: 2022-12-12, Callsign: F5PUS, Grid locator: JN18eu, Coord: (48.83, 2.33)
TRP: L, Date: 2022-12-11, Callsign: IZ0AXF, Grid locator: JN61kr, Coord: (41.71, 12.83)
TRP: L, Date: 2022-12-10, Callsign: UN0NA, Grid locator: MN42th, Coord: (42.29, 69.58)
TRP: L, Date: 2022-12-08, Callsign: IK8SLD, Grid locator: JN71aa, Coord: (41.0, 14.0)
TRP: L, Date: 2022-12-07, Callsign: UN7NU, Grid locator: MN42th, Coord: (42.29, 69.58)
TRP: L, Date: 2022-12-05, Callsign: BG5UZW, Grid locator: OL96pd, Coord: (26.12, 119.25)
TRP: L, Date: 2022-12-04, Callsign: AL7JX, Grid locator: BO49et, Coord: (59.79, -151.67)
TRP: L, Date: 2022-12-03, Callsign: F1SMV, Grid locator: JN23wb, Coord: (43.04, 5.83)
TRP: L, Date: 2022-12-03, Callsign: G4PWP, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-12-03, Callsign: GM0SKM, Grid locator: IO75vv, Coord: (55.88, -4.25)
TRP: L, Date: 2022-12-02, Callsign: RN3GJ, Grid locator: KO92to, Coord: (52.58, 39.58)
TRP: L, Date: 2022-12-02, Callsign: 9K2NH, Grid locator: LL39xh, Coord: (29.29, 47.92)
TRP: L, Date: 2022-12-02, Callsign: LZ50KIS, Grid locator: KN23ma, Coord: (43.0, 25.0)
TRP: L, Date: 2022-12-02, Callsign: LZ500IS, Grid locator: KN23ma, Coord: (43.0, 25.0)
TRP: L, Date: 2022-12-02, Callsign: YO3CBZ, Grid locator: KN34bk, Coord: (44.42, 26.08)
TRP: L, Date: 2022-12-01, Callsign: DK9JC, Grid locator: JN39mf, Coord: (49.21, 7.0)
TRP: L, Date: 2022-12-01, Callsign: CT1ETE, Grid locator: IN51uk, Coord: (41.42, -8.33)
TRP: L, Date: 2022-11-30, Callsign: ON4CL, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: L, Date: 2022-11-28, Callsign: GI0VGV, Grid locator: IO74ao, Coord: (54.58, -6.0)
TRP: L, Date: 2022-11-25, Callsign: EA7GVZ, Grid locator: IN81dj, Coord: (41.38, -3.75)
TRP: L, Date: 2022-11-25, Callsign: N5UC, Grid locator: EM54ll, Coord: (34.46, -89.08)
TRP: L, Date: 2022-11-25, Callsign: IU2KNG, Grid locator: JN45aa, Coord: (45.0, 8.0)
TRP: L, Date: 2022-11-21, Callsign: EA5GCV, Grid locator: IM99ba, Coord: (39.0, -1.92)
TRP: L, Date: 2022-11-21, Callsign: FN67AE, Grid locator: JN19aa, Coord: (49.0, 2.0)
TRP: L, Date: 2022-11-21, Callsign: BI1NJI, Grid locator: OM89fv, Coord: (39.88, 116.42)
TRP: L, Date: 2022-11-20, Callsign: IK7DOC, Grid locator: JN80ma, Coord: (40.0, 17.0)
TRP: L, Date: 2022-11-20, Callsign: G3QUA, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-11-19, Callsign: M5JFS, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-11-19, Callsign: JE2DIR, Grid locator: PM85ke, Coord: (35.17, 136.83)
TRP: L, Date: 2022-11-19, Callsign: DG0JMB, Grid locator: JO60lv, Coord: (50.88, 12.92)
TRP: L, Date: 2022-11-18, Callsign: I6IQE, Grid locator: JN63aa, Coord: (43.0, 12.0)
TRP: L, Date: 2022-11-17, Callsign: 4O4A, Grid locator: JN92og, Coord: (42.25, 19.17)
TRP: L, Date: 2022-11-16, Callsign: N8JCM, Grid locator: EN81ji, Coord: (41.33, -83.25)
TRP: L, Date: 2022-11-16, Callsign: EI8KF, Grid locator: IO63nd, Coord: (53.12, -6.92)
TRP: L, Date: 2022-11-16, Callsign: DK5UC, Grid locator: JN49ci, Coord: (49.33, 8.17)
TRP: L, Date: 2022-11-15, Callsign: MO4MX, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-11-14, Callsign: IK2CAW, Grid locator: JN45pk, Coord: (45.42, 9.25)
TRP: L, Date: 2022-11-13, Callsign: IZ0JNY, Grid locator: JN61gv, Coord: (41.88, 12.5)
TRP: L, Date: 2022-11-13, Callsign: YU1EW, Grid locator: KN03wh, Coord: (43.29, 21.83)
TRP: L, Date: 2022-11-12, Callsign: VE3PWP, Grid locator: FN25qh, Coord: (45.29, -74.67)
TRP: L, Date: 2022-11-12, Callsign: M5JFC, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-11-12, Callsign: DD7PL, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: L, Date: 2022-11-12, Callsign: G4ZWP, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-11-11, Callsign: A65BI, Grid locator: LL75qh, Coord: (25.29, 55.33)
TRP: L, Date: 2022-11-11, Callsign: SQ99MES, Grid locator: KO02mf, Coord: (52.21, 21.0)
TRP: L, Date: 2022-11-08, Callsign: BG8PM, Grid locator: OM89fv, Coord: (39.88, 116.42)
TRP: L, Date: 2022-11-08, Callsign: IK3ITB, Grid locator: JN61gv, Coord: (41.88, 12.5)
TRP: L, Date: 2022-11-07, Callsign: DF8WU, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: L, Date: 2022-11-03, Callsign: KF6JOQ, Grid locator: DM05li, Coord: (35.33, -119.08)
TRP: L, Date: 2022-11-03, Callsign: KC3TNV, Grid locator: FN20xr, Coord: (40.71, -74.08)
TRP: L, Date: 2022-11-03, Callsign: OZ9AAZ, Grid locator: JO65gq, Coord: (55.67, 12.5)
TRP: L, Date: 2022-11-02, Callsign: LY1CW, Grid locator: KO24oj, Coord: (54.38, 25.17)
TRP: L, Date: 2022-11-02, Callsign: SM7FWZ, Grid locator: JO77eq, Coord: (57.67, 14.33)
